time,gt_x,gt_y,linear_x,linear_y,bayesian_x,bayesian_y,particle_x,particle_y,error_linear,error_bayesian,error_particle
12.577017,1.0,0.7,0.18634225583099423,-0.3922080831920887,29.00945791486497,-60.81662520526453,28.911506872309417,-61.11020361231874,5.99893373578989,909.305597565176,903.7071395466511
12.62552,1.0,0.7,0.1870984403481116,-0.393870928068591,29.203637595495813,-61.216270259188555,29.125701124453478,-61.56352181993936,6.023352388092492,916.0867321032104,910.4412424293027
12.670176,1.0,0.7,0.18786031665572311,-0.39550521275751727,29.380167449754243,-61.70977748180747,29.340577349786134,-62.01839501707298,6.047814144363831,922.8774930618769,917.2004175524386
12.722354,1.0,0.7,0.1886910187598452,-0.39717942354762303,29.622817939019995,-62.13088862008667,29.5562780467806,-62.474960915192916,6.072351168303198,929.6944090582643,923.9846117226721
12.774022,1.0,0.7,0.18945867886439996,-0.3988707722948163,29.899284006578213,-62.62429400294981,29.772742698833028,-62.933229234705415,6.096898318328866,936.5160989371822,930.7938829141095
12.822746,1.0,0.7,0.19023204545305106,-0.4005849850061262,30.078312404626267,-63.08359999424708,29.989954806304922,-63.39330791811408,6.1213685981360255,943.3880592128925,937.6281816171535
12.866014,1.0,0.7,0.1909996705099591,-0.40232206589707176,30.312055903294844,-63.48304938124542,30.207944921682802,-63.85511834847619,6.1458476607290855,950.2616698296098,944.487463494068
12.911095,1.0,0.7,0.1917902111502809,-0.4040535202381919,30.500334256723924,-63.99775488271648,30.426710285944772,-64.31865573698803,6.170422189217796,957.1643969600983,951.3718098509571
12.961214,1.0,0.7,0.19256355323953694,-0.4057964749291592,30.695916994379893,-64.47946221991194,30.64623360477079,-64.78392732119869,6.194915002343118,964.0693292215459,958.2810504353635
13.00772,1.0,0.7,0.19338280224285448,-0.4074766897034045,30.96294635983179,-64.94941287836089,30.866695829386202,-65.25081242026086,6.219433847853293,971.0284882030104,965.2152270096963
13.057452,1.0,0.7,0.1940471294242531,-0.40900844440170786,31.16556515563731,-65.39418806451275,31.087695053016144,-65.71902353039677,6.244012132733421,978.027686961692,972.1745248203125
