t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_deg,yaw_rad,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable
46.118950,0.044099,0.064976,-0.167170,0.998913,1.014887,-0.395578,-0.148349,1.262904,1.331696,75.362,1.315314,0.161976,MOVE,0,24,1.315314,5.292554,3.560144,0
46.162771,0.043821,0.079765,-0.188639,1.037418,1.057441,-0.386720,-0.206076,1.712195,1.767380,79.121,1.380926,0.197475,MOVE,0,24,1.380926,5.292554,3.560144,0
46.206756,0.043985,0.044852,-0.103968,0.972594,0.979163,-0.465217,-0.249142,2.008159,2.076343,83.769,1.462036,0.158975,MOVE,0,24,1.462036,5.292554,3.560144,0
46.254149,0.047393,0.008486,-0.093354,0.964796,0.969339,-0.623431,-0.168813,2.198138,2.291064,88.399,1.542850,0.115482,MOVE,0,24,1.542850,5.292554,3.560144,0
46.298062,0.043913,-0.051095,-0.040767,0.936527,0.938805,-0.534855,-0.072296,2.198749,2.264022,92.854,1.620605,0.048859,MOVE,0,24,1.620605,5.292554,3.560144,0
46.341646,0.043584,-0.091823,-0.032565,1.017678,1.022331,-0.325328,-0.224096,2.093680,2.130623,97.011,1.693155,0.064071,MOVE,0,24,1.693155,5.292554,3.560144,0
46.384750,0.043104,-0.088861,-0.061271,1.060325,1.065805,-0.065711,-0.268689,2.176758,2.194262,101.260,1.767319,0.116888,MOVE,0,24,1.767319,5.292554,3.560144,0
46.427930,0.043180,-0.046405,-0.020504,1.019871,1.021132,-0.060518,-0.388724,2.214326,2.249002,106.505,1.858862,0.124218,MOVE,0,24,1.858862,5.292554,3.560144,0
46.478797,0.050867,0.027396,-0.064407,1.129291,1.131458,0.019810,-0.590615,2.234179,2.311012,110.771,1.933314,0.230109,MOVE,0,24,1.933314,5.292554,3.560144,0
46.522140,0.043343,0.180622,-0.042697,1.166333,1.181008,0.035082,-0.454087,2.033205,2.083590,115.170,2.010093,0.370005,MOVE,0,24,2.010093,5.292554,3.560144,0
46.572853,0.050713,0.078310,0.067982,1.031325,1.036526,-0.312500,-0.083597,1.746709,1.776411,117.787,2.055763,0.365878,MOVE,0,24,2.055763,5.292554,3.560144,0
46.616363,0.043510,-0.074051,0.030835,0.971619,0.974925,-0.582197,-0.222875,1.646222,1.760305,120.230,2.098408,0.306722,MOVE,0,24,2.098408,5.292554,3.560144,0
46.660114,0.043751,-0.093057,0.019666,0.981367,0.985966,-0.271572,-0.602527,1.383855,1.533573,122.614,2.140019,0.263419,MOVE,0,24,2.140019,5.292554,3.560144,0
46.710642,0.050529,-0.039987,0.027678,0.956754,0.957989,-0.190938,-0.662697,0.884473,1.121569,123.368,2.153179,0.199267,MOVE,0,24,2.153179,5.292554,3.560144,0
46.754207,0.043565,-0.073557,-0.039561,1.023770,1.027172,0.049743,-0.714010,0.896079,1.146840,124.287,2.169225,0.203795,MOVE,0,24,2.169225,5.292554,3.560144,0
46.805133,0.050926,0.046792,0.075266,0.986972,0.990943,0.126712,-0.502956,0.532920,0.743656,123.840,2.161419,0.175265,MOVE,0,24,2.161419,5.292554,3.560144,0
46.848667,0.043534,0.024729,0.024765,0.992577,0.993194,0.048827,-0.392695,0.308121,0.501530,122.928,2.145492,0.151613,MOVE,0,24,2.145492,5.292554,3.560144,0
46.899404,0.050737,-0.020981,-0.037872,1.034249,1.035155,-0.002792,-0.571984,0.364932,0.678490,121.940,2.128257,0.168091,MOVE,0,24,2.128257,5.292554,3.560144,0
46.943023,0.043619,0.106919,-0.061271,1.068611,1.075693,0.037525,-0.495626,0.207329,0.538552,120.420,2.101720,0.219405,MOVE,0,24,2.101720,5.292554,3.560144,0
46.986458,0.043434,0.077583,-0.052346,1.044728,1.048912,0.071123,-0.088179,-0.153693,0.190933,117.862,2.057078,0.241486,MOVE,0,24,2.057078,5.292554,3.560144,0
47.037164,0.050706,-0.016044,-0.078157,1.041317,1.044369,0.031716,0.018111,-0.012575,0.038627,115.660,2.018640,0.257269,MOVE,0,24,2.018640,5.292554,3.560144,0
47.080522,0.043358,-0.001975,-0.115788,1.027913,1.034416,-0.000351,0.158575,0.071715,0.174038,113.807,1.986313,0.262517,MOVE,0,24,1.986313,5.292554,3.560144,0
47.131606,0.051084,0.020850,-0.124714,1.050821,1.058401,0.132507,0.089841,0.166392,0.230902,112.315,1.960260,0.288826,MOVE,0,24,1.960260,5.292554,3.560144,0
47.175254,0.043648,0.003152,-0.044627,1.009149,1.010140,0.087914,-0.030805,0.245499,0.262578,111.141,1.939778,0.269069,MOVE,0,24,1.939778,5.292554,3.560144,0
47.226043,0.050789,0.096736,-0.072609,1.021821,1.028955,-0.035786,0.011345,0.263214,0.265878,109.954,1.919065,0.268222,MOVE,0,24,1.919065,5.292554,3.560144,0
47.269955,0.043912,0.080734,-0.046315,0.984292,0.988682,-0.015017,0.199480,0.123011,0.234839,108.440,1.892634,0.231214,MOVE,0,24,1.892634,5.292554,3.560144,0
47.313711,0.043756,0.000727,-0.081776,0.954073,0.957572,-0.010130,0.299357,0.126066,0.324976,107.100,1.869244,0.169907,MOVE,0,24,1.869244,5.292554,3.560144,0
47.361582,0.047871,-0.027892,-0.092390,0.979418,0.984161,0.057370,0.207421,0.169437,0.273905,106.000,1.850046,0.138661,MOVE,0,24,1.850046,5.292554,3.560144,0
47.405028,0.043446,-0.041468,-0.086359,0.970157,0.974876,0.271478,0.082805,0.040850,0.286751,104.821,1.829472,0.102183,MOVE,0,24,1.829472,5.292554,3.560144,0
47.448496,0.043468,-0.062203,-0.069714,0.966989,0.971492,0.146239,0.005835,0.093071,0.173442,103.838,1.812324,0.066308,MOVE,0,24,1.812324,5.292554,3.560144,0
47.498953,0.050457,-0.038013,-0.062960,0.993796,0.996513,0.040544,0.112116,-0.019640,0.120829,102.538,1.789628,0.056539,MOVE,0,24,1.789628,5.292554,3.560144,0
47.542536,0.043583,-0.039987,-0.076710,1.030350,1.033975,0.011528,0.257197,-0.103328,0.277416,101.092,1.764389,0.081463,MOVE,0,24,1.764389,5.292554,3.560144,0
47.585988,0.043453,-0.025424,-0.089012,1.136358,1.140123,0.134618,0.214742,-0.150670,0.294851,99.526,1.737049,0.199427,MOVE,0,24,1.737049,5.292554,3.560144,0
47.637493,0.051505,0.040004,0.016267,1.117837,1.118671,-0.024513,0.599587,-0.427392,0.736729,97.255,1.697419,0.286288,MOVE,0,24,1.697419,5.292554,3.560144,0
47.687943,0.050449,-0.081456,-0.009649,1.094199,1.097269,-0.225182,0.364404,-0.376690,0.570432,95.608,1.668683,0.345202,MOVE,0,24,1.668683,5.292554,3.560144,0
47.731517,0.043575,0.025214,-0.118924,1.133678,1.140177,-0.212965,0.030260,-0.080726,0.229753,94.669,1.652284,0.436841,MOVE,0,24,1.652284,5.292554,3.560144,0
47.776127,0.044610,0.079037,0.026707,0.952367,0.956014,-0.040701,-0.071449,-0.327516,0.337680,93.200,1.626654,0.353570,MOVE,0,24,1.626654,5.292554,3.560144,0
47.819441,0.043314,0.098918,-0.033048,1.029619,1.034888,-0.266110,0.247423,-0.430752,0.563542,91.245,1.592532,0.349612,MOVE,0,24,1.592532,5.292554,3.560144,0
47.870174,0.050733,-0.007158,-0.075021,1.018897,1.021680,-0.195555,0.375399,-0.335457,0.540090,89.700,1.565561,0.334162,MOVE,0,24,1.565561,5.292554,3.560144,0
47.913725,0.043551,0.022547,-0.012544,0.980636,0.980976,-0.030621,0.293543,-0.321407,0.436357,88.236,1.540015,0.283624,MOVE,0,24,1.540015,5.292554,3.560144,0
47.964012,0.050287,-0.027892,-0.027741,0.962359,0.963163,0.066812,0.079435,-0.033079,0.108940,87.685,1.530400,0.222108,MOVE,0,24,1.530400,5.292554,3.560144,0
48.017474,0.053462,0.056005,-0.035219,1.052283,1.054361,0.161190,-0.141698,0.056108,0.221830,87.500,1.527158,0.248822,MOVE,0,24,1.527158,5.292554,3.560144,0
48.060653,0.043179,0.059642,-0.021228,0.992334,0.994351,0.213419,-0.093440,0.031979,0.235162,87.356,1.524650,0.218855,MOVE,0,24,1.524650,5.292554,3.560144,0
48.104449,0.043796,0.126314,-0.010614,0.926779,0.935408,0.161190,-0.099243,-0.062400,0.199312,87.090,1.520010,0.138837,MOVE,0,24,1.520010,5.292554,3.560144,0
48.151695,0.047246,0.007273,-0.017851,1.010611,1.010795,-0.003136,-0.165507,0.046339,0.171900,87.091,1.520021,0.134668,MOVE,0,24,1.520021,5.292554,3.560144,0
48.194607,0.042912,0.065703,-0.020987,0.984292,0.986705,0.001135,-0.056757,-0.071554,0.091338,87.117,1.520475,0.109236,MOVE,0,24,1.520475,5.292554,3.560144,0
48.237920,0.043313,-0.049861,-0.014474,0.986729,0.988094,-0.204421,-0.057674,0.132169,0.250166,87.545,1.527951,0.087597,MOVE,0,24,1.527951,5.292554,3.560144,0
48.281398,0.043478,0.036609,-0.009890,0.999401,1.000120,-0.082241,-0.067136,0.091539,0.140180,88.045,1.536677,0.078945,MOVE,0,24,1.536677,5.292554,3.560144,0
48.324613,0.043215,0.011153,-0.046798,0.982098,0.983276,-0.109406,0.065114,-0.023613,0.129487,88.407,1.543000,0.055999,MOVE,0,24,1.543000,5.292554,3.560144,0
48.378345,0.053732,-0.053317,-0.024123,0.988191,0.989922,-0.057465,-0.067132,-0.019638,0.090524,88.909,1.551751,0.041329,MOVE,0,24,1.551751,5.292554,3.560144,0
48.421249,0.042905,-0.053810,0.002914,1.015728,1.017157,0.082122,0.173552,0.001140,0.192004,89.586,1.563579,0.052637,MOVE,0,24,1.563579,5.292554,3.560144,0
48.464604,0.043354,0.092857,-0.088047,0.963821,0.972279,-0.135346,0.177218,-0.088963,0.240081,90.123,1.572947,0.022424,MOVE,1,25,1.572947,5.291371,4.110143,0
48.507913,0.043309,0.048489,-0.050175,0.967476,0.969989,-0.095946,0.073676,-0.348580,0.368974,90.035,1.571412,-0.006828,MOVE,0,25,1.571412,5.291371,4.110143,0
48.558437,0.050524,0.013577,-0.150766,1.100779,1.111138,-0.035470,-0.222594,-0.218161,0.313688,90.484,1.579242,0.093879,MOVE,0,25,1.579242,5.291371,4.110143,0
48.601819,0.043382,0.070067,-0.116512,0.981124,0.990499,0.081816,-0.123328,-0.276498,0.313616,90.845,1.585542,0.075940,MOVE,0,25,1.585542,5.291371,4.110143,0
48.645792,0.043973,-0.040728,-0.113617,1.022065,1.029166,0.194826,-0.326746,-0.202583,0.430999,91.193,1.591624,0.094596,MOVE,0,25,1.591624,5.291371,4.110143,0
48.696322,0.050530,0.074916,-0.034978,0.968451,0.971974,-0.013479,-0.035669,-0.337585,0.339731,91.189,1.591552,0.059913,MOVE,0,25,1.591552,5.291371,4.110143,0
48.740232,0.043911,0.028851,-0.058377,0.951392,0.953618,-0.099305,0.099027,-0.457620,0.478627,90.773,1.584290,0.012178,MOVE,0,25,1.584290,5.291371,4.110143,0
48.790369,0.050136,-0.024684,-0.096732,0.979418,0.984492,-0.044938,0.029999,-0.431047,0.434420,90.510,1.579697,-0.002996,MOVE,0,25,1.579697,5.291371,4.110143,0
48.833757,0.043389,0.092372,-0.050657,0.997695,1.003242,0.063490,-0.089731,-0.496715,0.508732,90.038,1.571455,0.000221,MOVE,0,25,1.571455,5.291371,4.110143,0
48.876999,0.043242,0.051883,-0.087083,0.971619,0.976893,-0.167417,0.048325,-0.691886,0.713492,89.138,1.555755,-0.020598,MOVE,0,25,1.555755,5.291371,4.110143,0
48.919972,0.042972,0.105464,-0.119407,1.011829,1.024295,-0.061126,-0.015816,-0.842159,0.844523,87.787,1.532170,0.003327,MOVE,0,25,1.532170,5.291371,4.110143,0
48.963046,0.043074,0.086068,-0.052346,0.909477,0.915039,-0.026918,0.030915,-1.095363,1.096130,85.940,1.499942,-0.073471,MOVE,0,25,1.499942,5.291371,4.110143,0
49.006008,0.042963,0.118798,-0.101556,0.962846,0.975448,-0.343346,0.259073,-1.034276,1.120149,84.197,1.469514,-0.088220,MOVE,0,25,1.469514,5.291371,4.110143,0
49.049151,0.043143,0.042428,-0.136534,1.078846,1.088279,-0.017144,0.181188,-0.968914,0.985859,82.170,1.434138,0.000052,MOVE,1,26,1.434138,5.366299,4.655015,0
49.100086,0.050935,0.061096,-0.108793,1.068611,1.075871,0.098310,0.095972,-0.854988,0.865956,80.887,1.411740,0.068331,MOVE,0,26,1.411740,5.366299,4.655015,0
49.144077,0.043991,-0.002468,-0.080569,0.984535,0.987830,-0.116715,0.117353,-0.671117,0.691225,79.975,1.395834,0.050544,MOVE,0,26,1.395834,5.366299,4.655015,0
49.193884,0.049807,-0.086146,-0.140876,1.021333,1.034596,-0.390688,0.670797,-0.323840,0.841117,79.702,1.391068,0.076626,MOVE,0,26,1.391068,5.366299,4.655015,0
49.244195,0.050311,-0.064177,-0.046798,1.020359,1.023446,-0.511028,0.472265,-0.143330,0.710442,80.002,1.396307,0.090065,MOVE,0,26,1.396307,5.366299,4.655015,0
49.287596,0.043401,-0.054551,-0.202630,1.099316,1.119165,-0.403822,0.313746,-0.261227,0.574237,80.145,1.398788,0.188307,MOVE,0,26,1.398788,5.366299,4.655015,0
49.330480,0.042883,-0.093304,-0.186226,0.999157,1.020637,-0.279205,0.133846,-0.248704,0.397145,80.270,1.400979,0.188050,MOVE,0,26,1.400979,5.366299,4.655015,0
49.373965,0.043485,0.038306,-0.148595,1.134409,1.144741,-0.053490,-0.024063,-0.603006,0.605851,79.552,1.388453,0.299512,MOVE,0,26,1.388453,5.366299,4.655015,0
49.424232,0.050267,-0.175747,-0.176577,1.134165,1.161205,-0.135957,-0.029560,-0.366601,0.392115,79.428,1.386287,0.414645,MOVE,0,26,1.386287,5.366299,4.655015,0
49.474863,0.050631,-0.174760,-0.092390,1.171938,1.188493,0.076013,-0.006958,-0.321702,0.330634,79.567,1.388705,0.542824,MOVE,0,26,1.388705,5.366299,4.655015,0
49.517999,0.043136,-0.089848,-0.159450,1.071048,1.086573,0.502397,0.239831,-0.339723,0.652176,79.488,1.387320,0.566457,MOVE,0,26,1.387320,5.366299,4.655015,0
49.561315,0.043316,-0.086639,-0.032324,0.975762,0.980134,0.533857,0.414844,-0.807951,1.053510,78.399,1.368322,0.491932,MOVE,0,26,1.368322,5.366299,4.655015,0
49.604468,0.043154,-0.014316,-0.051622,0.991359,0.992805,0.568676,0.301223,-1.126517,1.297370,76.162,1.329276,0.436264,MOVE,0,26,1.329276,5.366299,4.655015,0
49.655177,0.050709,0.056490,-0.035460,0.907527,0.909975,0.158174,0.128348,-1.232197,1.248920,74.144,1.294062,0.311615,MOVE,0,26,1.294062,5.366299,4.655015,0
49.698611,0.043434,0.068855,-0.155591,0.877552,0.893895,0.157564,0.010451,-1.247468,1.257423,72.109,1.258543,0.184958,MOVE,0,26,1.258543,5.366299,4.655015,0
49.742433,0.043822,0.015274,-0.116271,0.918006,0.925466,0.293481,-0.160591,-1.313442,1.355378,70.169,1.224686,0.099382,MOVE,0,26,1.224686,5.366299,4.655015,0
49.785830,0.043397,0.136255,-0.108793,0.867561,0.884908,0.062269,-0.346599,-0.923710,0.988559,68.854,1.201733,-0.014139,MOVE,1,27,1.201733,5.564708,5.167981,0
49.829167,0.043338,0.060127,-0.107587,0.868779,0.877478,0.047913,-0.149901,-1.016867,1.028972,67.093,1.170992,-0.122995,MOVE,0,27,1.170992,5.564708,5.167981,0
49.880014,0.050847,0.114434,-0.150284,0.909477,0.928885,0.813938,-0.152039,-0.884920,1.211897,65.957,1.151159,-0.174698,MOVE,0,27,1.151159,5.564708,5.167981,0
49.923273,0.043260,0.061824,0.115569,0.829300,0.839594,0.968793,0.011368,-0.643323,1.162993,65.278,1.139318,-0.301594,MOVE,0,27,1.139318,5.564708,5.167981,0
49.966518,0.043245,0.125587,-0.076951,1.082989,1.092958,0.756822,0.092307,-0.745643,1.066435,64.186,1.120262,-0.187772,MOVE,0,27,1.120262,5.564708,5.167981,0
50.016750,0.050232,0.058187,-0.047280,1.155610,1.158040,0.479184,-0.326441,-1.410264,1.524804,61.357,1.070876,-0.026759,MOVE,0,27,1.070876,5.564708,5.167981,0
50.067086,0.050336,0.087038,-0.004342,0.974787,0.978675,3.012137,-0.153566,-1.103304,3.211515,59.147,1.032304,-0.043275,MOVE,0,27,1.032304,5.564708,5.167981,0
50.110749,0.043662,0.034670,0.018452,1.206299,1.206939,-0.496673,-0.417765,-0.902940,1.111986,57.400,1.001818,0.147297,MOVE,0,27,1.001818,5.564708,5.167981,0
50.154849,0.044100,0.107161,0.088619,1.177543,1.185725,-0.431921,-0.644396,-1.413318,1.612226,54.501,0.951226,0.299720,MOVE,0,27,0.951226,5.564708,5.167981,0
50.198361,0.043513,0.164378,0.109499,1.118569,1.135872,-0.182078,-0.202435,-1.312831,1.340768,51.248,0.894439,0.392033,MOVE,0,27,0.894439,5.564708,5.167981,0
50.249550,0.051189,0.086068,0.157815,0.938720,0.955777,-0.397102,-1.068337,-1.552290,1.925783,48.091,0.839344,0.313029,MOVE,0,27,0.839344,5.564708,5.167981,0
50.290908,0.041357,0.134315,0.144462,1.046434,1.064863,-0.399546,-0.614464,-0.814976,1.096079,46.169,0.805795,0.340103,MOVE,0,27,0.805795,5.564708,5.167981,0
50.333984,0.043076,0.177228,0.095660,0.995014,1.015192,0.150539,-0.110500,-0.838494,0.859037,44.492,0.776537,0.319765,MOVE,0,27,0.776537,5.564708,5.167981,0
50.377378,0.043395,0.085826,0.065554,1.069342,1.074781,1.134642,-0.172503,-0.340334,1.197079,44.073,0.769211,0.355092,MOVE,0,27,0.769211,5.564708,5.167981,0
50.430740,0.053362,0.033215,0.506951,1.230182,1.330958,-2.121880,0.778920,-0.259394,2.275165,43.992,0.767804,0.617445,MOVE,0,27,0.767804,5.564708,5.167981,0
50.474195,0.043455,0.171409,0.157087,1.037174,1.062914,-1.160684,1.261503,-0.558412,1.802887,43.297,0.755669,0.612323,MOVE,0,27,0.755669,5.564708,5.167981,0
50.517390,0.043195,-0.024930,0.214386,0.990140,1.013391,-1.644794,0.985698,-0.231905,1.931509,43.289,0.755532,0.563143,MOVE,0,27,0.755532,5.564708,5.167981,0
50.561011,0.043621,0.112010,0.041275,0.833443,0.841949,-1.886697,2.187881,0.013052,2.889051,43.764,0.763821,0.364582,MOVE,0,27,0.763821,5.564708,5.167981,0
50.611198,0.050187,-0.287070,-0.305392,1.294518,1.360680,-0.150618,-0.688684,-0.582847,0.914703,43.337,0.756366,0.652736,MOVE,0,27,0.756366,5.564708,5.167981,0
50.655197,0.044000,-0.120949,-0.024605,0.965771,0.973626,0.130685,0.570004,-0.470753,0.750728,43.523,0.759613,0.563725,MOVE,0,27,0.759613,5.564708,5.167981,0
50.698282,0.043084,-0.120456,-0.068749,1.031081,1.040368,0.278820,0.240137,0.142555,0.394624,44.928,0.784137,0.543684,MOVE,0,27,0.784137,5.564708,5.167981,0
50.749233,0.050951,-0.079728,-0.023881,0.999644,1.003103,0.316694,0.265488,0.055202,0.416924,46.196,0.806278,0.492108,MOVE,0,27,0.806278,5.564708,5.167981,0
50.797382,0.048150,-0.155506,-0.054758,0.975518,0.989352,0.112961,0.126200,0.033819,0.172714,47.430,0.827818,0.433314,MOVE,0,27,0.827818,5.564708,5.167981,0
50.840787,0.043405,-0.091082,-0.001447,0.993308,0.997477,-0.016543,0.234628,0.042065,0.238943,48.621,0.848597,0.387712,MOVE,0,27,0.848597,5.564708,5.167981,0
50.883752,0.042964,-0.127367,-0.012061,0.997939,1.006106,-0.077926,0.033954,0.001747,0.085020,49.722,0.867809,0.354436,MOVE,0,27,0.867809,5.564708,5.167981,0
50.926567,0.042815,-0.143165,-0.034013,1.017191,1.027779,-0.025686,0.060822,0.022513,0.069756,50.853,0.887553,0.343993,MOVE,0,27,0.887553,5.564708,5.167981,0
50.969676,0.043109,-0.149582,-0.037631,1.007199,1.018941,0.116012,0.055612,0.026169,0.131287,51.928,0.906323,0.326641,MOVE,0,27,0.906323,5.564708,5.167981,0
51.012862,0.043186,-0.138475,-0.010855,0.999888,1.009490,-0.054119,0.102332,0.040517,0.122647,52.945,0.924063,0.302518,MOVE,0,27,0.924063,5.564708,5.167981,0
51.056088,0.043226,-0.091329,-0.016645,1.017434,1.021661,-0.025103,0.065985,0.006004,0.070854,53.850,0.939864,0.291761,MOVE,0,27,0.939864,5.564708,5.167981,0
51.106942,0.050854,-0.133785,-0.030636,1.003787,1.013127,-0.028453,0.054063,0.004476,0.061257,54.691,0.954541,0.274399,MOVE,0,27,0.954541,5.564708,5.167981,0
51.150837,0.043895,-0.131810,-0.020263,1.002569,1.011399,0.033849,0.015884,0.001726,0.037430,55.405,0.967003,0.257218,MOVE,0,27,0.967003,5.564708,5.167981,0
51.194010,0.043173,-0.144399,-0.014956,1.004031,1.014472,-0.038538,-0.007021,-0.000710,0.039179,56.139,0.979808,0.244521,MOVE,0,27,0.979808,5.564708,5.167981,0
51.237351,0.043341,-0.139956,-0.021228,0.996233,1.006240,0.008498,0.071772,0.000816,0.072278,56.857,0.992335,0.225685,MOVE,0,27,0.992335,5.564708,5.167981,0
51.281906,0.044555,-0.136994,-0.020263,1.000132,1.009674,-0.001277,-0.000923,0.003259,0.003620,57.542,1.004289,0.211823,MOVE,0,27,1.004289,5.564708,5.167981,0
51.325058,0.043152,-0.141437,-0.021710,1.003300,1.013453,-0.003414,-0.003061,-0.000407,0.004603,58.183,1.015478,0.202748,MOVE,0,27,1.015478,5.564708,5.167981,0
51.368578,0.043520,-0.143165,-0.022916,1.014023,1.024335,-0.020820,0.025953,0.003564,0.033462,58.794,1.026156,0.204375,MOVE,0,27,1.026156,5.564708,5.167981,0
51.418986,0.050408,-0.137241,-0.022434,1.015241,1.024721,-0.018681,0.023814,0.001426,0.030300,59.393,1.036599,0.206186,MOVE,0,27,1.036599,5.564708,5.167981,0
51.462539,0.043554,-0.140203,-0.018333,0.998182,1.008147,-0.001271,0.003661,-0.001323,0.004095,59.970,1.046672,0.192900,MOVE,0,27,1.046672,5.564708,5.167981,0
51.513114,0.050575,-0.139956,-0.022193,0.999157,1.009156,-0.005852,0.001829,0.000815,0.006185,60.503,1.055981,0.181850,MOVE,0,27,1.055981,5.564708,5.167981,0
51.556708,0.043594,-0.142177,-0.025811,1.001838,1.012205,0.003923,-0.002448,0.001426,0.004839,60.980,1.064301,0.174650,MOVE,0,27,1.064301,5.564708,5.167981,0
51.600115,0.043407,-0.123911,-0.044868,0.987703,0.996456,0.019501,-0.027188,-0.077070,0.084020,61.363,1.070979,0.153995,MOVE,0,27,1.070979,5.564708,5.167981,0
51.650954,0.050839,-0.159209,-0.021952,1.037174,1.049552,-0.004016,-0.000311,-0.005904,0.007147,61.802,1.078647,0.183192,MOVE,0,27,1.078647,5.564708,5.167981,0
51.694388,0.043434,-0.152051,-0.009649,0.964796,0.976752,0.009117,0.006408,0.002037,0.011328,62.224,1.086009,0.143950,MOVE,0,27,1.086009,5.564708,5.167981,0
51.745531,0.051142,-0.147361,-0.032324,0.993065,1.004459,0.054623,0.010377,0.018834,0.058704,62.633,1.093151,0.133568,MOVE,0,27,1.093151,5.564708,5.167981,0
51.789093,0.043563,-0.136500,-0.019539,1.032787,1.041952,-0.043420,-0.010393,0.069835,0.082886,63.071,1.100795,0.157967,MOVE,0,27,1.100795,5.564708,5.167981,0
51.839635,0.050541,-0.137981,-0.015438,0.952367,0.962435,-0.015017,0.000907,-0.008052,0.017063,63.442,1.107267,0.108362,MOVE,0,27,1.107267,5.564708,5.167981,0
51.883278,0.043644,-0.143658,-0.040285,0.998913,1.009994,0.029879,0.010375,0.012717,0.034090,63.805,1.113611,0.106521,MOVE,0,27,1.113611,5.564708,5.167981,0
51.926780,0.043502,-0.137487,-0.023399,1.036199,1.045542,-0.025404,0.016481,-0.008052,0.031334,64.107,1.118871,0.136857,MOVE,0,27,1.118871,5.564708,5.167981,0
51.977325,0.050545,-0.143905,-0.006513,0.984535,0.995018,-0.017158,0.006096,-0.004998,0.018882,64.391,1.123843,0.118687,MOVE,0,27,1.123843,5.564708,5.167981,0
52.020653,0.043328,-0.147608,-0.026535,0.991359,1.002639,0.002087,-0.009786,0.002943,0.010430,64.667,1.128653,0.109193,MOVE,0,27,1.128653,5.564708,5.167981,0
52.064259,0.043606,-0.142671,-0.032083,1.022796,1.033197,-0.033948,-0.015892,-0.009272,0.038614,64.913,1.132938,0.128151,MOVE,0,27,1.132938,5.564708,5.167981,0
52.115005,0.050746,-0.142424,-0.019298,0.998913,1.009200,0.008812,0.004877,-0.001026,0.010123,65.147,1.137022,0.123616,MOVE,0,27,1.137022,5.564708,5.167981,0
52.158934,0.043928,-0.142671,-0.022193,0.990871,1.001336,-0.004933,-0.001233,0.002333,0.005595,65.365,1.140828,0.112457,MOVE,0,27,1.140828,5.564708,5.167981,0
52.206076,0.047142,-0.142671,-0.031359,1.020115,1.030521,-0.015619,0.003349,0.003860,0.016434,65.566,1.144350,0.128680,MOVE,0,27,1.144350,5.564708,5.167981,0
52.249836,0.043760,-0.145386,-0.024846,0.993796,1.004681,0.036301,0.012511,0.004165,0.038622,65.755,1.147634,0.120025,MOVE,0,27,1.147634,5.564708,5.167981,0
52.292037,0.042201,-0.147361,-0.029430,1.004762,1.015937,0.017360,0.019531,0.003859,0.026415,65.904,1.150240,0.122366,MOVE,0,27,1.150240,5.564708,5.167981,0
52.335907,0.043870,-0.127120,-0.020504,0.998913,1.007178,0.028353,-0.012847,-0.002250,0.031209,66.054,1.152868,0.116590,MOVE,0,27,1.152868,5.564708,5.167981,0
52.386255,0.050348,-0.150817,-0.014232,1.000619,1.012021,-0.033034,-0.007349,-0.005914,0.034354,66.237,1.156049,0.115750,MOVE,0,27,1.156049,5.564708,5.167981,0
52.429293,0.043038,-0.141190,-0.036908,1.014510,1.024952,0.020421,0.007008,0.005997,0.022407,66.439,1.159577,0.126632,MOVE,0,27,1.159577,5.564708,5.167981,0
52.472737,0.043444,-0.140696,-0.024123,1.006712,1.016782,-0.000959,0.006396,0.003859,0.007532,66.628,1.162870,0.129073,MOVE,0,27,1.162870,5.564708,5.167981,0
52.516247,0.043510,-0.144893,-0.027500,1.010123,1.020833,-0.002485,0.003341,-0.000417,0.004185,66.796,1.165808,0.134915,MOVE,0,27,1.165808,5.564708,5.167981,0
52.566989,0.050741,-0.143658,-0.024123,0.999157,1.009720,-0.001570,0.002730,-0.000112,0.003152,66.952,1.168533,0.130171,MOVE,0,27,1.168533,5.564708,5.167981,0
52.610551,0.043562,-0.145880,-0.023158,1.001838,1.012668,0.000874,-0.000324,0.002026,0.002230,67.102,1.171156,0.128555,MOVE,0,27,1.171156,5.564708,5.167981,0
52.661504,0.050953,-0.144399,-0.023158,1.003544,1.014144,-0.000959,0.001203,0.000499,0.001617,67.231,1.173400,0.128429,MOVE,0,27,1.173400,5.564708,5.167981,0
52.705030,0.043526,-0.145139,-0.025811,1.001350,1.012143,0.001791,-0.000019,0.003553,0.003979,67.337,1.175246,0.126515,MOVE,0,27,1.175246,5.564708,5.167981,0
52.755925,0.050895,-0.143412,-0.026294,1.000619,1.011186,-0.000042,0.000592,0.000498,0.000775,67.404,1.176420,0.123931,MOVE,0,27,1.176420,5.564708,5.167981,0
52.800980,0.045054,-0.144646,-0.026052,1.006224,1.016901,0.000875,0.000286,-0.000113,0.000927,67.439,1.177024,0.126749,MOVE,0,27,1.177024,5.564708,5.167981,0
52.851917,0.050937,-0.144646,-0.026535,1.001594,1.012332,0.000874,-0.000936,-0.001029,0.001643,67.470,1.177569,0.125173,MOVE,0,27,1.177569,5.564708,5.167981,0
52.895703,0.043786,-0.144646,-0.025329,1.001594,1.012302,0.002707,-0.000325,-0.000418,0.002759,67.496,1.178024,0.123727,MOVE,0,27,1.178024,5.564708,5.167981,0
