timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event,gyro_x_kf,gyro_y_kf,gyro_z_kf,yaw_change_raw,yaw_change_kf
4.256857,0.057187,2.286381,-0.245601,0.009226,0.883888,0.917423,-0.048204,-0.583583,-0.257585,0,-0.09050020575523376,-0.007043683901429176,0.15932169556617737,0.240114109283,0.10547718522975646
4.309347,0.05249,2.267648,-0.045418,-0.061513,0.768376,0.772171,0.050145,0.019952,-0.111589,0,-0.08202234655618668,-0.00541642913594842,0.14299164712429047,0.234256802673,0.11298281678731047
4.360188,0.050841,2.265906,-0.085158,-0.106139,0.787628,0.799297,0.254174,-0.324881,0.412839,0,-0.06175704672932625,-0.02467316761612892,0.15925754606723785,0.255245950272,0.12107962968691491
4.415229,0.055041,2.281304,-0.009627,-0.049451,0.897535,0.898948,0.292964,0.240475,0.615952,0,-0.040375158190727234,-0.00869055837392807,0.18678618967533112,0.289148564304,0.1313605283528348
4.461179,0.04595,2.304059,-0.123418,0.03302,0.997207,1.005358,-0.212221,0.435646,0.733849,0,-0.05073366314172745,0.018093116581439972,0.21976199746131897,0.32286892585399996,0.1414585921361824
4.509814,0.048635,2.331199,-0.130082,-0.06103,0.930922,0.941946,-0.307822,0.601801,0.489197,0,-0.06623037904500961,0.053277742117643356,0.23600295186042786,0.34666102194899995,0.1529365956999143
4.558259,0.048444,2.339771,-0.146867,-0.055241,0.894367,0.908028,-0.169155,0.27957,0.183765,0,-0.0724344402551651,0.06691811978816986,0.23285417258739471,0.35556333360899994,0.16421698323673806
4.613372,0.055114,2.334956,-0.069114,-0.04125,0.93604,0.939494,-0.237572,0.273461,-0.194666,0,-0.08238853514194489,0.07936803251504898,0.2070842832326889,0.34483451168499996,0.17563022642282447
4.662057,0.048685,2.323118,-0.064424,-0.092872,0.979661,0.98616,-0.218941,0.331188,-0.008352,0,-0.09061957895755768,0.09454712271690369,0.1940983086824417,0.34442789456499995,0.18507990258102913
4.713025,0.050967,2.31482,-0.056032,-0.081776,1.057157,1.061795,-0.063043,-0.112969,-0.053177,0,-0.08895733207464218,0.08203857392072678,0.1791931688785553,0.34171762240599995,0.19421284081926246
4.766361,0.053336,2.304207,-0.061462,-0.048969,1.179005,1.181621,-0.17168,-0.101741,-0.343161,1,-0.09394364058971405,0.07096081227064133,0.147707000374794,0.32341478730999995,0.20209094139125247
4.808424,0.042064,2.279422,-0.14662,-0.096008,1.15561,1.168824,0.023797,-0.409617,-0.584147,0,-0.08684654533863068,0.04199284315109253,0.10359276831150055,0.29884322790199996,0.20644846759750743
4.861863,0.053438,2.249275,-0.170563,-0.103968,1.136358,1.153781,0.129477,-0.28103,-0.51237,0,-0.07380713522434235,0.022521886974573135,0.06646417081356049,0.27146319984199996,0.21000017995744247
4.904351,0.042489,2.222182,-0.153532,-0.104933,1.085182,1.101001,0.164296,-0.053177,-0.284823,0,-0.05945492535829544,0.01795896328985691,0.0452895313501358,0.25936135539499994,0.2119244868549784
4.957974,0.053623,2.209056,-0.170563,-0.134122,0.976737,1.000548,0.257148,-0.139309,-0.191361,0,-0.04037097096443176,0.008479280397295952,0.031024886295199394,0.24910000449199993,0.21358813433278587
5.000023,0.042049,2.195412,-0.200184,-0.041973,0.869998,0.893718,0.004555,-0.068754,-0.415243,0,-0.03766295686364174,0.0038238726556301117,0.004125097766518593,0.23163945158499993,0.2137615905687702
5.045545,0.045522,2.17377,-0.191791,-0.093354,0.817603,0.84497,0.253788,-0.344865,-0.349575,0,-0.020095109939575195,-0.01719411462545395,-0.017194952815771103,0.21572609843499993,0.21297884192669067
